,Link,Nama,Lokasi,Harga,Jenis,Listrik,Luas Kamar,K Mandi Dalam,AC,WiFi,Kasur,Akses 24 Jam,Panjang Kamar,Lebar Kamar,Maps,Latitude,Longitude,UPN
529,https://mamikos.com/room/kost-kota-surabaya-kost-putra-eksklusif-kost-baratajaya-v-gubeng-surabaya?redirection_source=list%20kos%20result,Kost Baratajaya V Gubeng Surabaya,Gubeng,1500000,Putra,Termasuk listrik,12.0,No,Yes,Yes,Yes,Yes,3.0,4.0,"https://maps.google.com/maps?z=7&q=-7.299243,112.757658",-7.299243,112.757658,5.05711392351799
530,https://mamikos.com/room/kost-surabaya-kost-putra-eksklusif-kost-exclusive-sidosermo-indah-2-surabaya?redirection_source=list%20kos%20result,Kost Exclusive Sidosermo Indah 2 Wonocolo Surabaya,Wonocolo,1950000,Putra,Tidak termasuk listrik,12.0,Yes,Yes,Yes,Yes,Yes,3.0,4.0,"https://maps.google.com/maps?z=7&q=-7.3092311,112.7567711",-7.3092311,112.7567711,4.381879172570461
531,https://mamikos.com/room/kost-kota-surabaya-kost-putra-eksklusif-kost-pang-5-akbar-tipe-a-gubeng-surabaya?redirection_source=list%20kos%20result,Kost Pang 5 Akbar Tipe A Gubeng Surabaya,Gubeng,1500000,Putra,Tidak termasuk listrik,9.0,Yes,No,No,Yes,Yes,3.0,3.0,"https://maps.google.com/maps?z=7&q=-7.27274,112.766019",-7.27274,112.766019,7.126966920514167
532,https://mamikos.com/room/kost-kota-surabaya-kost-putra-eksklusif-kost-nuri-wonokromo-surabaya?redirection_source=list%20kos%20result,Kost Nuri Tipe A Wonokromo Surabaya,Wonokromo,1650000,Putra,Tidak termasuk listrik,12.0,Yes,Yes,Yes,Yes,No,3.0,4.0,"https://maps.google.com/maps?z=7&q=-7.304009,112.750696",-7.304009,112.750696,5.266530000022694
533,https://mamikos.com/room/kost-kota-surabaya-kost-putri-eksklusif-kost-semolowaru-timur-gg-xi-tipe-ac-sukolilo-surabaya?redirection_source=list%20kos%20result,Kost Semolowaru Timur Gg XI Tipe AC Sukolilo Surabaya,Sukolilo,1350000,Putri,Termasuk listrik,12.0,No,Yes,Yes,Yes,No,3.0,4.0,"https://maps.google.com/maps?z=7&q=-7.3064523752164,112.77543067932",-7.3064523752164,112.77543067932,3.269639829540139
534,https://mamikos.com/room/kost-surabaya-kost-campur-eksklusif-kost-mono-standard-sukolilo-surabaya?redirection_source=list%20kos%20result,Kost Mono Standard Sukolilo Surabaya,Sukolilo,2510000,Campur,Tidak termasuk listrik,9.0,Yes,Yes,No,Yes,Yes,3.0,3.0,"https://maps.google.com/maps?z=7&q=-7.3056385,112.7666928",-7.3056385,112.7666928,3.868075480726897
535,https://mamikos.com/room/kost-kota-surabaya-kost-putra-eksklusif-kost-jagir-58-wonokromo-surabaya?redirection_source=list%20kos%20result,Kost Jagir 58 Wonokromo Surabaya,Wonokromo,1300000,Putra,Tidak termasuk listrik,12.0,Yes,Yes,Yes,Yes,Yes,3.0,4.0,"https://maps.google.com/maps?z=7&q=-7.305645,112.753452",-7.305645,112.753452,4.914739026005565
536,https://mamikos.com/room/kost-surabaya-kost-campur-eksklusif-kost-rumah-kita-tipe-b-wonocolo-surabaya-1?redirection_source=list%20kos%20result,Kost Rumah Kita Tipe B Wonocolo Surabaya,Wonocolo,1500000,Campur,Tidak termasuk listrik,12.25,Yes,Yes,Yes,Yes,No,3.5,3.5,"https://maps.google.com/maps?z=7&q=-7.3087402,112.7572893",-7.3087402,112.7572893,4.369380975542902
537,https://mamikos.com/room/kost-kota-surabaya-kost-putra-eksklusif-kost-bu-nita-tipe-executive-gubeng-surabaya-2?redirection_source=list%20kos%20result,Kost Bu Nita Tipe Executive Gubeng Surabaya,Gubeng,1650000,Putra,Termasuk listrik,16.0,Yes,Yes,Yes,Yes,Yes,4.0,4.0,"https://maps.google.com/maps?z=7&q=-7.29151,112.761273",-7.29151,112.761273,5.492136548929077
538,https://mamikos.com/room/kost-surabaya-kost-putra-eksklusif-kost-al-kautsar-jagir-wonokromo-surabaya?redirection_source=list%20kos%20result,Kost Al Kautsar Jagir Wonokromo Surabaya,Wonokromo,1550000,Putra,Tidak termasuk listrik,12.0,Yes,Yes,Yes,Yes,No,3.0,4.0,"https://maps.google.com/maps?z=7&q=-7.3050840392415,112.74666816681",-7.3050840392415,112.74666816681,5.558725697772522
539,https://mamikos.com/room/kost-kota-surabaya-kost-putri-eksklusif-kost-semolowaru-timur-gg-xi-sukolilo-surabaya?redirection_source=list%20kos%20result,Kost Semolowaru Timur Gg XI Tipe A Sukolilo Surabaya,Sukolilo,950000,Putri,Termasuk listrik,12.0,No,No,Yes,Yes,Yes,3.0,4.0,"https://maps.google.com/maps?z=7&q=-7.3064537054313,112.77539614588",-7.3064537054313,112.77539614588,3.27120424160691
540,https://mamikos.com/room/kost-kota-surabaya-kost-campur-eksklusif-kost-utara-gubeng-surabaya-2?redirection_source=list%20kos%20result,Kost Utara Gubeng Surabaya,Gubeng,1300000,Campur,Tidak termasuk listrik,12.0,No,Yes,No,Yes,No,3.0,4.0,"https://maps.google.com/maps?z=7&q=-7.2892084669096,112.75827862322",-7.2892084669096,112.75827862322,5.88895173598057
541,https://mamikos.com/room/kost-kota-surabaya-kost-putra-eksklusif-kost-warata-wonokromo-surabaya?redirection_source=list%20kos%20result,Kost Warata Wonokromo Surabaya,Wonokromo,1100000,Putra,Tidak termasuk listrik,9.0,Yes,No,Yes,Yes,Yes,3.0,3.0,"https://maps.google.com/maps?z=7&q=-7.292615,112.749648",-7.292615,112.749648,6.199196361965027
542,https://mamikos.com/room/kost-surabaya-kost-campur-eksklusif-kost-denaya-guest-house-tipe-a-gubeng-surabaya?redirection_source=list%20kos%20result,Kost Denaya Guest House Tipe A Gubeng Surabaya,Gubeng,2000000,Campur,Tidak termasuk listrik,15.0,Yes,Yes,Yes,Yes,Yes,3.0,5.0,"https://maps.google.com/maps?z=7&q=-7.2898406754655,112.7528803423",-7.2898406754655,112.7528803423,6.192192120282614
543,https://mamikos.com/room/kost-kota-surabaya-kost-campur-eksklusif-kost-holistay-1-superior-sukolilo-surabaya?redirection_source=list%20kos%20result,Kost Holistay 1 Superior Sukolilo Surabaya,Sukolilo,2300000,Campur,Termasuk listrik,12.0,Yes,Yes,Yes,Yes,Yes,3.0,4.0,"https://maps.google.com/maps?z=7&q=-7.301168730369,112.76881299913",-7.301168730369,112.76881299913,4.139205034269936
544,https://mamikos.com/room/kost-surabaya-kost-putri-murah-kost-kertajaya-raya-gubeng-surabaya?redirection_source=list%20kos%20result,Kost Kertajaya Raya Gubeng Surabaya,Gubeng,800000,Putri,Termasuk listrik,9.0,No,No,Yes,Yes,Yes,3.0,3.0,"https://maps.google.com/maps?z=7&q=-7.2770734,112.7549575",-7.2770734,112.7549575,7.222419240071441
545,https://mamikos.com/room/kost-surabaya-kost-putri-eksklusif-kost-muntini-tipe-g-mulyorejo-surabaya-2?redirection_source=list%20kos%20result,Kost Muntini Tipe G Mulyorejo Surabaya,Mulyorejo,1750000,Putri,Termasuk listrik,12.0,Yes,Yes,Yes,Yes,Yes,3.0,4.0,"https://maps.google.com/maps?z=7&q=-7.2821862692867,112.7635230124",-7.2821862692867,112.7635230124,6.270512693824931
546,https://mamikos.com/room/kost-kota-surabaya-kost-putra-eksklusif-kost-ucik-nginden-tengah-sukolilo-surabaya?redirection_source=list%20kos%20result,Kost Ucik Nginden Tengah Sukolilo Surabaya,Sukolilo,1300000,Putra,Tidak termasuk listrik,9.0,Yes,Yes,Yes,Yes,Yes,3.0,3.0,"https://maps.google.com/maps?z=7&q=-7.3054610314558,112.76943124831",-7.3054610314558,112.76943124831,3.7029277795278475
547,https://mamikos.com/room/kost-kota-surabaya-kost-putri-eksklusif-kost-ucik-sukolilo-surabaya?redirection_source=list%20kos%20result,Kost Ucik Sukolilo Surabaya,Sukolilo,1400000,Putri,Tidak termasuk listrik,9.0,Yes,Yes,Yes,Yes,No,3.0,3.0,"https://maps.google.com/maps?z=7&q=-7.305719,112.7704632",-7.305719,112.7704632,3.615149524501849
548,https://mamikos.com/room/kost-kota-surabaya-kost-campur-eksklusif-kost-holistay-1-standard-sukolilo-surabaya?redirection_source=list%20kos%20result,Kost Holistay 1 Standard Sukolilo Surabaya,Sukolilo,1600000,Campur,Tidak termasuk listrik,12.0,Yes,Yes,Yes,Yes,No,3.0,4.0,"https://maps.google.com/maps?z=7&q=-7.301168730369,112.76881299913",-7.301168730369,112.76881299913,4.139205034269936
549,https://mamikos.com/room/kost-kota-surabaya-kost-putra-murah-kost-semolowaru-tengah-sukolilo-surabaya?redirection_source=list%20kos%20result,Kost Semolowaru Tengah Sukolilo Surabaya,Sukolilo,500000,Putra,Tidak termasuk listrik,9.0,No,No,No,Yes,Yes,3.0,3.0,"https://maps.google.com/maps?z=7&q=-7.3032079692772,112.77619108558",-7.3032079692772,112.77619108558,3.563184384227167
550,https://mamikos.com/room/kost-kota-surabaya-kost-putri-eksklusif-kost-x-one-sukolilo-surabaya?redirection_source=list%20kos%20result,Kost X One Sukolilo Surabaya,Sukolilo,850000,Putri,Tidak termasuk listrik,16.0,No,No,Yes,Yes,No,4.0,4.0,"https://maps.google.com/maps?z=7&q=-7.2970443,112.7647981",-7.2970443,112.7647981,4.764353035418666
551,https://mamikos.com/room/kost-kota-surabaya-kost-putri-eksklusif-kost-bunda-bendul-merisi-permai-surabaya-1?redirection_source=list%20kos%20result,Kost Bunda Bendul Merisi Permai Surabaya,Wonocolo,1600000,Putri,Tidak termasuk listrik,,Yes,Yes,Yes,Yes,No,,4.0,"https://maps.google.com/maps?z=7&q=-7.3093894800818,112.74798095226",-7.3093894800818,112.74798095226,5.18268856758235
552,https://mamikos.com/room/kost-surabaya-kost-campur-eksklusif-kost-campur-jagir-wonokromo-surabaya?redirection_source=list%20kos%20result,Kost Jagir 1 Wonokromo Surabaya,Wonokromo,1300000,Campur,Tidak termasuk listrik,9.0,No,Yes,Yes,Yes,No,3.0,3.0,"https://maps.google.com/maps?z=7&q=-7.3035003,112.7472297",-7.3035003,112.7472297,5.607678015721674
553,https://mamikos.com/room/kost-kota-surabaya-kost-campur-eksklusif-kost-raya-bratang-gede-gubeng-surabaya?redirection_source=list%20kos%20result,Kost Raya Bratang Gede Gubeng Surabaya,Gubeng,1600000,Campur,Tidak termasuk listrik,20.0,Yes,Yes,Yes,Yes,No,4.0,5.0,"https://maps.google.com/maps?z=7&q=-7.3023463154851,112.75630351156",-7.3023463154851,112.75630351156,4.915496646596079
554,https://mamikos.com/room/kost-kota-surabaya-kost-putri-eksklusif-kost-kibar-43-tipe-b-ngagel-mulyo-surabaya?redirection_source=list%20kos%20result,Kost Kibar 43 Tipe B Ngagel Mulyo Surabaya,Wonokromo,1300000,Putri,Tidak termasuk listrik,12.0,Yes,Yes,Yes,Yes,No,3.0,4.0,"https://maps.google.com/maps?z=7&q=-7.2960589527692,112.75139305741",-7.2960589527692,112.75139305741,5.791191716403409
555,https://mamikos.com/room/kost-surabaya-kost-campur-eksklusif-kost-my-hommy-sukolilo-surabaya?redirection_source=list%20kos%20result,Kost My Hommy Sukolilo Surabaya,Sukolilo,2500000,Campur,Termasuk listrik,9.0,Yes,Yes,Yes,Yes,Yes,3.0,3.0,"https://maps.google.com/maps?z=7&q=-7.3060912217226,112.76923377067",-7.3060912217226,112.76923377067,3.6583409646446845
556,https://mamikos.com/room/kost-kota-surabaya-kost-putri-eksklusif-kost-sone-laundry-tipe-a-sukolilo-surabaya?redirection_source=list%20kos%20result,Kost Sone Laundry Tipe A Sukolilo Surabaya,Sukolilo,1400000,Putri,Tidak termasuk listrik,9.0,Yes,Yes,Yes,Yes,Yes,3.0,3.0,"https://maps.google.com/maps?z=7&q=-7.301508,112.76947",-7.301508,112.76947,4.069126573854399
557,https://mamikos.com/room/kost-surabaya-kost-putri-murah-kost-pumpungan-iv-tipe-premium-b-sukolilo-surabaya?redirection_source=list%20kos%20result,Kost Pumpungan IV Tipe Premium B Sukolilo Surabaya,Sukolilo,750000,Putri,Tidak termasuk listrik,9.0,No,No,Yes,Yes,No,3.0,3.0,"https://maps.google.com/maps?z=7&q=-7.2983313,112.7637343",-7.2983313,112.7637343,4.71300899937125
558,https://mamikos.com/room/kost-kota-surabaya-kost-putri-murah-kost-manyar-tipe-b-sukolilo-surabaya?redirection_source=list%20kos%20result,Kost Manyar Tipe B Sukolilo Surabaya,Sukolilo,700000,Putri,Termasuk listrik,9.0,No,No,Yes,Yes,No,3.0,3.0,"https://maps.google.com/maps?z=7&q=-7.2912770260427,112.7660214901",-7.2912770260427,112.7660214901,5.245627435570694
559,https://mamikos.com/room/kost-surabaya-kost-campur-eksklusif-kost-raya-ngagel-rejo-kidul-wonokromo-surabaya?redirection_source=list%20kos%20result,Kost Raya Ngagel Rejo Kidul Wonokromo Surabaya,Wonokromo,1600000,Campur,Tidak termasuk listrik,20.0,Yes,Yes,Yes,Yes,Yes,4.0,5.0,"https://maps.google.com/maps?z=7&q=-7.2975800862858,112.74887513369",-7.2975800862858,112.74887513369,5.877308263767402
560,https://mamikos.com/room/kost-surabaya-kost-putri-murah-kost-pumpungan-iv-tipe-premium-a-sukolilo-surabaya?redirection_source=list%20kos%20result,Kost Pumpungan IV Tipe Premium A Sukolilo Surabaya,Sukolilo,950000,Putri,Tidak termasuk listrik,9.0,No,Yes,Yes,Yes,No,3.0,3.0,"https://maps.google.com/maps?z=7&q=-7.2983313,112.7637343",-7.2983313,112.7637343,4.71300899937125
561,https://mamikos.com/room/kost-surabaya-kost-putri-eksklusif-kost-8-tipe-c-sukolilo-surabaya?redirection_source=list%20kos%20result,Kost 8 Tipe C Sukolilo Surabaya,Sukolilo,1250000,Putri,Tidak termasuk listrik,12.0,No,Yes,Yes,Yes,No,3.0,4.0,"https://maps.google.com/maps?z=7&q=-7.29916,112.768414",-7.29916,112.768414,4.35288653597084
562,https://mamikos.com/room/kost-surabaya-kost-putri-eksklusif-kost-muntini-tipe-b-mulyorejo-surabaya-2?redirection_source=list%20kos%20result,Kost Muntini Tipe B Mulyorejo Surabaya,Mulyorejo,1800000,Putri,Termasuk listrik,12.0,Yes,Yes,Yes,Yes,Yes,3.0,4.0,"https://maps.google.com/maps?z=7&q=-7.2821849389997,112.76348143816",-7.2821849389997,112.76348143816,6.2726711812803995
563,https://mamikos.com/room/kost-surabaya-kost-putri-eksklusif-kost-diasyfi-tipe-a205-gubeng-surabaya?redirection_source=list%20kos%20result,Kost Diasyfi Tipe A205 Gubeng Surabaya,Gubeng,1700000,Putri,Tidak termasuk listrik,12.0,Yes,Yes,Yes,Yes,Yes,3.0,4.0,"https://maps.google.com/maps?z=7&q=-7.2810931045918,112.75479443371",-7.2810931045918,112.75479443371,6.852671963382816
564,https://mamikos.com/room/kost-surabaya-kost-putri-eksklusif-kost-diasyfi-a204-gubeng-surabaya?redirection_source=list%20kos%20result,Kost Diasyfi A204 Gubeng Surabaya,Gubeng,1800000,Putri,Tidak termasuk listrik,15.0,Yes,Yes,Yes,Yes,Yes,3.0,5.0,"https://maps.google.com/maps?z=7&q=-7.2810931045918,112.75479443371",-7.2810931045918,112.75479443371,6.852671963382816
565,https://mamikos.com/room/kost-surabaya-kost-putri-eksklusif-kost-nw933-tipe-a-gubeng-surabaya?redirection_source=list%20kos%20result,Kost Nw933 Tipe A Gubeng Surabaya,Gubeng,2000000,Putri,Termasuk listrik,12.0,Yes,Yes,Yes,Yes,Yes,3.0,4.0,"https://maps.google.com/maps?z=7&q=-7.2926285681996,112.76149392128",-7.2926285681996,112.76149392128,5.3750279044438365
566,https://mamikos.com/room/kost-surabaya-kost-campur-eksklusif-kost-jaya-coliving-tipe-a2-wonokromo-surabaya?redirection_source=list%20kos%20result,Kost Jaya Coliving Tipe A2 Wonokromo Surabaya,Wonokromo,2500000,Campur,Tidak termasuk listrik,12.0,Yes,Yes,Yes,Yes,No,3.0,4.0,"https://maps.google.com/maps?z=7&q=-7.2908994,112.7379818",-7.2908994,112.7379818,7.2724394149745635
567,https://mamikos.com/room/kost-surabaya-kost-campur-eksklusif-kost-mono-320-tipe-a-sukolilo-surabaya-?redirection_source=list%20kos%20result,Kost Mono Teras Sukolilo Surabaya,Sukolilo,2660000,Campur,Tidak termasuk listrik,9.0,Yes,Yes,No,Yes,Yes,3.0,3.0,"https://maps.google.com/maps?z=7&q=-7.3056385,112.7666928",-7.3056385,112.7666928,3.868075480726897
568,https://mamikos.com/room/kost-surabaya-kost-campur-eksklusif-kost-mono-double-sukolilo-surabaya?redirection_source=list%20kos%20result,Kost Mono Double Sukolilo Surabaya,Sukolilo,3010000,Campur,Tidak termasuk listrik,9.0,Yes,Yes,Yes,Yes,Yes,3.0,3.0,"https://maps.google.com/maps?z=7&q=-7.3056385,112.7666928",-7.3056385,112.7666928,3.868075480726897
569,https://mamikos.com/room/kost-surabaya-kost-putri-murah-kost-raditya-tipe-standar-sukolilo-surabaya?redirection_source=list%20kos%20result,Kost Pumpungan IV Tipe Standar Sukolilo Surabaya,Sukolilo,650000,Putri,Tidak termasuk listrik,9.0,No,No,Yes,Yes,No,3.0,3.0,"https://maps.google.com/maps?z=7&q=-7.2983313,112.7637343",-7.2983313,112.7637343,4.71300899937125
570,https://mamikos.com/room/kost-kota-surabaya-kost-putri-eksklusif-kost-8-tipe-b-sukolilo-surabaya-2?redirection_source=list%20kos%20result,Kost 8 Tipe B Sukolilo Surabaya,Sukolilo,1000000,Putri,Tidak termasuk listrik,9.0,No,No,Yes,Yes,No,3.0,3.0,"https://maps.google.com/maps?z=7&q=-7.299166,112.768417",-7.299166,112.768417,4.352144040003862
571,https://mamikos.com/room/kost-kota-surabaya-kost-putri-eksklusif-kost-manyar-tipe-premium-a-sukolilo-surabaya?redirection_source=list%20kos%20result,Kost Manyar Tipe Premium A Sukolilo Surabaya,Sukolilo,1300000,Putri,Termasuk listrik,12.0,No,No,Yes,Yes,No,3.0,4.0,"https://maps.google.com/maps?z=7&q=-7.2912770260427,112.7660214901",-7.2912770260427,112.7660214901,5.245627435570694
572,https://mamikos.com/room/kost-kota-surabaya-kost-putri-eksklusif-kost-citra-tipe-f-gubeng-surabaya-2?redirection_source=list%20kos%20result,Kost Citra Tipe F Gubeng Surabaya,Gubeng,1275000,Putri,Tidak termasuk listrik,9.0,No,Yes,Yes,Yes,Yes,3.0,3.0,"https://maps.google.com/maps?z=7&q=-7.275979,112.762256",-7.275979,112.762256,6.9538329399114405
573,https://mamikos.com/room/kost-kota-surabaya-kost-putri-eksklusif-kost-dekat-its-surabaya-sukolilo-surabaya-2?redirection_source=list%20kos%20result,Kost Dekat ITS Surabaya Sukolilo Surabaya,Sukolilo,1300000,Putri,Tidak termasuk listrik,9.0,No,Yes,Yes,Yes,No,3.0,3.0,"https://maps.google.com/maps?z=7&q=-7.305342,112.775944",-7.305342,112.775944,3.356674577642362
574,https://mamikos.com/room/kost-kost-campur-eksklusif-kost-intan-sukolilo-surabaya?redirection_source=list%20kos%20result,Kost Intan Sukolilo Surabaya,Sukolilo,900000,Campur,Tidak termasuk listrik,9.0,Yes,Yes,Yes,Yes,No,3.0,3.0,"https://maps.google.com/maps?z=7&q=-7.3081360915652,112.77402721345",-7.3081360915652,112.77402721345,3.1786249929372596
575,https://mamikos.com/room/kost-kota-surabaya-kost-putri-eksklusif-kost-soraya-hasan-syihab-tipe-b-genteng-surabaya-2?redirection_source=list%20kos%20result,Kost Soraya Hasan Syihab Tipe B Genteng Surabaya,Genteng,1275000,Putri,Tidak termasuk listrik,9.0,Yes,Yes,Yes,Yes,Yes,3.0,3.0,"https://maps.google.com/maps?z=7&q=-7.2726739510596,112.7402253449",-7.2726739510596,112.7402253449,8.55399350622046
576,https://mamikos.com/room/kost-kota-surabaya-kost-putri-murah-kost-bu-ria-1-tipe-b2-gubeng-surabaya?redirection_source=list%20kos%20result,Kost Bu Ria 1 Tipe B2 Gubeng Surabaya,Gubeng,600000,Putri,Termasuk listrik,9.0,No,No,Yes,Yes,Yes,3.0,3.0,"https://maps.google.com/maps?z=7&q=-7.295733,112.758728",-7.295733,112.758728,5.276928526683185
577,https://mamikos.com/room/kost-surabaya-kost-campur-murah-kost-nginden-intan-utara-tipe-a-sukolilo-surabaya-2?redirection_source=list%20kos%20result,Kost Nginden Intan Utara Tipe A Sukolilo Surabaya,Sukolilo,600000,Campur,Termasuk listrik,12.0,No,No,No,Yes,Yes,3.0,4.0,"https://maps.google.com/maps?z=7&q=-7.3040739446301,112.77033515275",-7.3040739446301,112.77033515275,3.776317503975478
578,https://mamikos.com/room/kost-kota-surabaya-kost-putri-eksklusif-kost-dede-executive-wonokromo-surabaya?redirection_source=list%20kos%20result,Kost Dede Executive Wonokromo Surabaya,Wonokromo,1500000,Putri,Tidak termasuk listrik,12.0,Yes,Yes,Yes,Yes,Yes,3.0,4.0,"https://maps.google.com/maps?z=7&q=-7.29747,112.753026",-7.29747,112.753026,5.552871309795053
579,https://mamikos.com/room/kost-kota-surabaya-kost-putri-murah-kost-ngagel-mulyo-wonokromo-surabaya-7?redirection_source=list%20kos%20result,Kost Ngagel Mulyo Wonokromo Surabaya,Wonokromo,690000,Putri,Tidak termasuk listrik,9.0,No,No,Yes,Yes,Yes,3.0,3.0,"https://maps.google.com/maps?z=7&q=-7.2974349,112.7523549",-7.2974349,112.7523549,5.60818337585627
580,https://mamikos.com/room/kost-kota-surabaya-kost-putri-eksklusif-kost-perbanas-unitomo-untag-premier-tipe-a-sukolilo-surabaya?redirection_source=list%20kos%20result,Kost Perbanas Unitomo Untag Premier Tipe A Sukolilo Surabaya,Sukolilo,500000,Putri,Tidak termasuk listrik,12.0,No,No,Yes,Yes,Yes,3.0,4.0,"https://maps.google.com/maps?z=7&q=-7.302143,112.76787",-7.302143,112.76787,4.104675112626199
581,https://mamikos.com/room/kost-kota-surabaya-kost-putri-murah-kost-babe-bu-pri-wonokromo-surabaya?redirection_source=list%20kos%20result,Kost Babe Bu Pri Wonokromo Surabaya,Wonokromo,625000,Putri,Tidak termasuk listrik,12.0,No,No,Yes,Yes,Yes,4.0,3.0,"https://maps.google.com/maps?z=7&q=-7.296029,112.747914",-7.296029,112.747914,6.071535215941501
582,https://mamikos.com/room/kost-surabaya-kost-putra-murah-kost-jl-ngagel-mulyo-48-wonokromo-surabaya?redirection_source=list%20kos%20result,Kost Jl Ngagel Mulyo 48 Tipe A Wonokromo Surabaya,Wonokromo,700000,Putra,Tidak termasuk listrik,12.0,No,No,Yes,Yes,No,3.0,4.0,"https://maps.google.com/maps?z=7&q=-7.2958833,112.7500548",-7.2958833,112.7500548,5.910307817775182
583,https://mamikos.com/room/kost-kota-surabaya-kost-putri-eksklusif-kost-imanuel-tipe-kamar-kecil-dan-besar-sukolilo-surabaya-1?redirection_source=list%20kos%20result,Kost Imanuel Tipe kamar kecil dan besar Sukolilo Surabaya,Sukolilo,1350000,Putri,Tidak termasuk listrik,12.0,Yes,Yes,Yes,Yes,Yes,3.0,4.0,"https://maps.google.com/maps?z=7&q=-7.282344,112.773081",-7.282344,112.773081,5.864864232303859
584,https://mamikos.com/room/kost-kota-surabaya-kost-campur-eksklusif-kost-dharma-seven-standard-gubeng-surabaya?redirection_source=list%20kos%20result,Kost Dharma Seven Standard Gubeng Surabaya,Gubeng,1250000,Campur,Tidak termasuk listrik,5.0,No,No,Yes,Yes,No,2.5,2.0,"https://maps.google.com/maps?z=7&q=-7.270609,112.756096",-7.270609,112.756096,7.789042188537596
585,https://mamikos.com/room/kost-kota-surabaya-kost-putri-eksklusif-kost-dharmawangsha-tipe-a-gubeng-surabaya?redirection_source=list%20kos%20result,Kost Dharmawangsha Tipe A Gubeng Surabaya,Gubeng,1000000,Putri,Termasuk listrik,30.0,Yes,No,Yes,Yes,Yes,5.0,6.0,"https://maps.google.com/maps?z=7&q=-7.2708291326263,112.75495637208",-7.2708291326263,112.75495637208,7.8261744806086435
586,https://mamikos.com/room/kost-kota-surabaya-kost-putri-eksklusif-kost-perak-mulyorejo-surabaya?redirection_source=list%20kos%20result,Kost Perak Mulyorejo Surabaya,Mulyorejo,500000,Putri,Tidak termasuk listrik,12.0,Yes,Yes,Yes,Yes,Yes,3.0,4.0,"https://maps.google.com/maps?z=7&q=-7.259678,112.775122",-7.259678,112.775122,8.264353577972352
587,https://mamikos.com/room/kost-kota-surabaya-kost-putri-eksklusif-kost-univ-wm-dinoyo-doho-tegalsari-surabaya-1?redirection_source=list%20kos%20result,Kost Univ WM Dinoyo Doho Tegalsari Surabaya,Tegalsari,1000000,Putri,Tidak termasuk listrik,9.0,No,Yes,Yes,Yes,No,3.0,3.0,"https://maps.google.com/maps?z=7&q=-7.2843619484361,112.74350166321",-7.2843619484361,112.74350166321,7.332006066833239
588,https://mamikos.com/room/kost-kota-surabaya-kost-putri-murah-kost-yusuf-tipe-a-gubeng-surabaya-2?redirection_source=list%20kos%20result,Kost Yusuf Tipe A Gubeng Surabaya,Gubeng,750000,Putri,Termasuk listrik,9.0,Yes,No,Yes,Yes,Yes,3.0,3.0,"https://maps.google.com/maps?z=7&q=-7.274507,112.75127",-7.274507,112.75127,7.678949029347533
589,https://mamikos.com/room/kost-kota-surabaya-kost-putra-murah-kost-esfam-3-gubeng-surabaya-2?redirection_source=list%20kos%20result,Kost Esfam 3 Gubeng Surabaya,Gubeng,800000,Putra,Tidak termasuk listrik,9.0,No,No,Yes,No,Yes,3.0,3.0,"https://maps.google.com/maps?z=7&q=-7.265103,112.763039",-7.265103,112.763039,8.03750004092038
590,https://mamikos.com/room/kost-kota-surabaya-kost-putri-eksklusif-kost-angel-kalijudan-tipe-small-mulyorejo-surabaya?redirection_source=list%20kos%20result,Kost Angel Kalijudan Tipe Small Mulyorejo Surabaya,Mulyorejo,550000,Putri,Termasuk listrik,12.0,No,No,Yes,Yes,Yes,3.0,4.0,"https://maps.google.com/maps?z=7&q=-7.2596752529013,112.77512222528",-7.2596752529013,112.77512222528,8.264649564486202
591,https://mamikos.com/room/kost-kota-surabaya-kost-putri-eksklusif-kost-tepi-jais-ac-genteng-surabaya?redirection_source=list%20kos%20result,Kost Tepi Jais AC Genteng Surabaya,Genteng,1350000,Putri,Termasuk listrik,9.0,No,Yes,Yes,Yes,Yes,3.0,3.0,"https://maps.google.com/maps?z=7&q=-7.255453,112.740099",-7.255453,112.740099,10.12846038064551
592,https://mamikos.com/room/kost-kota-surabaya-kost-putri-murah-kost-menik-tipe-a-gubeng-surabaya?redirection_source=list%20kos%20result,Kost Menik Tipe A Gubeng Surabaya,Gubeng,750000,Putri,Termasuk listrik,5.0,No,No,Yes,Yes,Yes,2.0,2.5,"https://maps.google.com/maps?z=7&q=-7.274407,112.762834",-7.274407,112.762834,7.087161706229101
593,https://mamikos.com/room/kost-kota-surabaya-kost-campur-eksklusif-kost-ambengan-basukirahmat-tipe-b-tambaksari-surabaya-2?redirection_source=list%20kos%20result,Kost Ambengan Basukirahmat Tipe B Tambaksari Surabaya,Tambaksari,1350000,Campur,Tidak termasuk listrik,12.0,Yes,Yes,Yes,Yes,Yes,3.0,4.0,"https://maps.google.com/maps?z=7&q=-7.2507095773346,112.75500398129",-7.2507095773346,112.75500398129,9.850899693746733
594,https://mamikos.com/room/kost-surabaya-kost-campur-eksklusif-kost-bapak-farid-tambaksari-surabaya-2?redirection_source=list%20kos%20result,Kost Bapak Farid Tambaksari Surabaya,Tambaksari,1400000,Campur,Tidak termasuk listrik,32.0,Yes,Yes,Yes,Yes,Yes,4.0,8.0,"https://maps.google.com/maps?z=7&q=-7.2507135684752,112.75496274233",-7.2507135684752,112.75496274233,9.852201708742546
