Link,Nama,Lokasi,Harga,Jenis,Listrik,Luas Kamar,K Mandi Dalam,AC,WiFi,Kasur,Akses 24 Jam,Panjang Kamar,Lebar Kamar,Maps
https://mamikos.com/room/kost-kota-surabaya-kost-campur-murah-kost-ibu-mj-dukuhpakis-surabaya?redirection_source=list%20kos%20result,Kost Ibu MJ Dukuhpakis Surabaya,Dukuh Pakis,820000,Campur,Tidak termasuk listrik,81.0,Yes,No,No,Yes,Yes,9.0,9.0,"https://maps.google.com/maps?z=7&q=-7.2834580218784,112.67872430384"
https://mamikos.com/room/kost-kota-surabaya-kost-putri-eksklusif-kost-49-lakarsantri-surabaya?redirection_source=list%20kos%20result,Kost 49 Lakarsantri Surabaya,Lakarsantri,650000,Putri,Tidak termasuk listrik,16.0,Yes,No,Yes,Yes,Yes,4.0,4.0,"https://maps.google.com/maps?z=7&q=-7.303741,112.669204"
https://mamikos.com/room/kost-kota-surabaya-kost-putri-murah-kost-babatan-1-wiyung-surabaya-2?redirection_source=list%20kos%20result,Kost Babatan 1 Wiyung Surabaya,Wiyung,750000,Putri,Tidak termasuk listrik,9.0,Yes,No,Yes,Yes,Yes,3.0,3.0,"https://maps.google.com/maps?z=7&q=-7.309301,112.67619"
https://mamikos.com/room/kost-kota-surabaya-kost-putri-murah-kost-brantas-permai-tipe-a-wiyung-surabaya?redirection_source=list%20kos%20result,Kost Brantas Permai Tipe A Wiyung Surabaya,Wiyung,950000,Putri,Termasuk listrik,9.0,Yes,No,Yes,Yes,No,3.0,3.0,"https://maps.google.com/maps?z=7&q=-7.3137569,112.6895371"
https://mamikos.com/room/kost-kota-surabaya-kost-putra-murah-kost-sampoerna-lakarsantri-surabaya-1?redirection_source=list%20kos%20result,Kost Sampoerna Lakarsantri Surabaya,Lakarsantri,850000,Putra,Tidak termasuk listrik,12.0,Yes,No,No,Yes,Yes,3.0,4.0,"https://maps.google.com/maps?z=7&q=-7.305905,112.66838"
https://mamikos.com/room/kost-kota-surabaya-kost-putra-murah-kost-pak-sukadi-tipe-a-wiyung-surabaya-1?redirection_source=list%20kos%20result,Kost Pak Sukadi Tipe A Wiyung Surabaya,Wiyung,600000,Putra,Termasuk listrik,12.0,No,No,Yes,Yes,Yes,3.0,4.0,"https://maps.google.com/maps?z=7&q=-7.305875,112.675769"
https://mamikos.com/room/kost-surabaya-kost-campur-murah-kost-simpang-darmo-permai-selatan-vii-dukuh-pakis-surabaya?redirection_source=list%20kos%20result,Kost Simpang Darmo Permai Selatan VII Dukuh Pakis Surabaya,Dukuh Pakis,950000,Campur,Tidak termasuk listrik,9.0,Yes,No,Yes,Yes,No,3.0,3.0,"https://maps.google.com/maps?z=7&q=-7.2821087800608,112.6816123724"
https://mamikos.com/room/kost-surabaya-kost-putri-murah-kost-bu-nana-lakarsantri-surabaya-2?redirection_source=list%20kos%20result,Kost Bu Nana Lakarsantri Surabaya,Lakarsantri,750000,Putri,Termasuk listrik,9.0,No,No,Yes,Yes,Yes,3.0,3.0,"https://maps.google.com/maps?z=7&q=-7.305119,112.669204"
https://mamikos.com/room/kost-surabaya-kost-putra-murah-kost-krisna-jaya-vvip-lakarsantri-surabaya-2?redirection_source=list%20kos%20result,Kost Krisna Jaya VVIP Lakarsantri Surabaya,Lakarsantri,705000,Putra,Tidak termasuk listrik,12.0,Yes,No,Yes,Yes,No,3.0,4.0,"https://maps.google.com/maps?z=7&q=-7.306798,112.668541"
https://mamikos.com/room/kost-surabaya-kost-putra-murah-kost-yuniah-3-tipe-b-dukuhpakis-surabaya-2?redirection_source=list%20kos%20result,Kost Yuniah 3 Tipe B Dukuhpakis Surabaya,Dukuh Pakis,700000,Putra,Termasuk listrik,12.0,No,No,Yes,Yes,Yes,3.0,4.0,"https://maps.google.com/maps?z=7&q=-7.2827074089257,112.67962552607"
https://mamikos.com/room/kost-kota-surabaya-kost-putri-murah-kost-ibu-manteb-tipe-a-lakarsantri-surabaya?redirection_source=list%20kos%20result,Kost Ibu Manteb Tipe A Lakarsantri Surabaya,Lakarsantri,500000,Putri,Termasuk listrik,12.0,Yes,No,Yes,No,Yes,4.0,3.0,"https://maps.google.com/maps?z=7&q=-7.303086,112.670158"
https://mamikos.com/room/kost-kota-surabaya-kost-putri-eksklusif-kost-hurin-aini-executive-wiyung-surabaya?redirection_source=list%20kos%20result,Kost Hurin Aini Executive Wiyung Surabaya,Wiyung,1350000,Putri,Termasuk listrik,12.0,Yes,Yes,Yes,Yes,Yes,3.0,4.0,"https://maps.google.com/maps?z=7&q=-7.318207,112.687212"
https://mamikos.com/room/kost-surabaya-kost-campur-eksklusif-kost-bu-iis-wiyung-surabaya?redirection_source=list%20kos%20result,Kost Bu Iis Wiyung Surabaya,Wiyung,1000000,Campur,Tidak termasuk listrik,12.0,Yes,No,No,Yes,Yes,3.0,4.0,"https://maps.google.com/maps?z=7&q=-7.3058835,112.6791223"
https://mamikos.com/room/kost-kota-surabaya-kost-putri-murah-kost-jefri-dukuh-pakis-surabaya-2?redirection_source=list%20kos%20result,Kost Jefri Dukuh Pakis Surabaya,Dukuh Pakis,825000,Putri,Tidak termasuk listrik,12.0,Yes,No,Yes,Yes,No,3.0,4.0,"https://maps.google.com/maps?z=7&q=-7.2839711783488,112.67894089222"
https://mamikos.com/room/kost-surabaya-kost-putri-murah-kost-bu-kusnaidah-tipe-a-sambikerep-surabaya?redirection_source=list%20kos%20result,Kost Bu Kusnaidah Tipe A Sambikerep Surabaya,Sambikerep,600000,Putri,Tidak termasuk listrik,12.0,No,No,Yes,Yes,No,3.0,4.0,"https://maps.google.com/maps?z=7&q=-7.2822125424547,112.66474094242"
https://mamikos.com/room/kost-kota-surabaya-kost-putra-eksklusif-kost-berkat-1-lakarsantri-surabaya?redirection_source=list%20kos%20result,Kost Berkat 1 Lakarsantri Surabaya,Lakarsantri,1100000,Putra,Tidak termasuk listrik,12.0,Yes,Yes,No,Yes,No,3.0,4.0,"https://maps.google.com/maps?z=7&q=-7.3068392,112.6657651"
https://mamikos.com/room/kost-surabaya-kost-putri-eksklusif-kost-melli-tipe-a-lakarsantri-surabaya?redirection_source=list%20kos%20result,Kost Melli Tipe A Lakarsantri Surabaya,Lakarsantri,750000,Putri,Termasuk listrik,9.0,No,No,Yes,Yes,Yes,3.0,3.0,"https://maps.google.com/maps?z=7&q=-7.304125,112.666175"
https://mamikos.com/room/kost-surabaya-kost-putri-eksklusif-kost-royal-vedees-wiyung-surabaya?redirection_source=list%20kos%20result,Kost Royal Vedees Wiyung Surabaya,Wiyung,2002000,Putri,Tidak termasuk listrik,16.0,No,Yes,No,Yes,Yes,4.0,4.0,"https://maps.google.com/maps?z=7&q=-7.3153896225325,112.67905766348"
https://mamikos.com/room/kost-surabaya-kost-putri-eksklusif-kost-babatan-indah-wiyung-surabaya?redirection_source=list%20kos%20result,Kost Babatan Indah Wiyung Surabaya,Wiyung,1500000,Putri,Tidak termasuk listrik,9.0,Yes,Yes,Yes,Yes,Yes,3.0,3.0,"https://maps.google.com/maps?z=7&q=-7.311798,112.675097"
https://mamikos.com/room/kost-kota-surabaya-kost-putri-eksklusif-kost-d-green-ville-tipe-a-wiyung-surabaya?redirection_source=list%20kos%20result,Kost D Green Ville Tipe A Wiyung Surabaya,Wiyung,1950000,Putri,Tidak termasuk listrik,12.0,Yes,Yes,Yes,Yes,Yes,3.0,4.0,"https://maps.google.com/maps?z=7&q=-7.2905091,112.674909"
https://mamikos.com/room/kost-surabaya-kost-putri-eksklusif-kost-babatan-indah-single-bed-wiyung-surabaya?redirection_source=list%20kos%20result,Kost Babatan Indah Single Bed Wiyung Surabaya,Wiyung,1500000,Putri,Tidak termasuk listrik,9.0,Yes,Yes,Yes,Yes,Yes,3.0,3.0,"https://maps.google.com/maps?z=7&q=-7.311729,112.67502"
https://mamikos.com/room/kost-surabaya-kost-putri-eksklusif-kost-luluk-tipe-a-lakarsantri-surabaya?redirection_source=list%20kos%20result,Kost Luluk Tipe A Lakarsantri Surabaya,Lakarsantri,1100000,Putri,Termasuk listrik,12,No,No,Yes,Yes,Yes,3,4,"https://maps.google.com/maps?z=7&q=-7.314029,112.668029"
https://mamikos.com/room/kost-surabaya-kost-putri-murah-kost-apik-mitra-jaya-bratang-tipe-a-wonokromo-surabaya-1?redirection_source=list%20kos%20result,Kost Apik Mitra Jaya Bratang Tipe A Wonokromo Surabaya,Wonokromo,756500,Putri,Termasuk listrik,10.5,No,No,Yes,Yes,Yes,3,3.5,"https://maps.google.com/maps?z=7&q=-7.2986677,112.755586"
https://mamikos.com/room/kost-kota-surabaya-kost-putri-murah-kost-apik-mitra-jaya-bratang-tipe-b-wonokromo-surabaya-1?redirection_source=list%20kos%20result,Kost Apik Mitra Jaya Bratang Tipe B Wonokromo Surabaya,Wonokromo,705000,Putri,Termasuk listrik,9,No,No,Yes,Yes,Yes,3,3,"https://maps.google.com/maps?z=7&q=-7.298650311685,112.75558590664"
https://mamikos.com/room/kost-kota-surabaya-kost-campur-eksklusif-kost-singgahsini-matra-ngagel-pucang-sewu-surabaya?redirection_source=list%20kos%20result,Kost Singgahsini Matra Ngagel Pucang Sewu Surabaya,Gubeng,2312800,Campur,Tidak termasuk listrik,16,Yes,Yes,Yes,Yes,No,4,4,"https://maps.google.com/maps?z=7&q=-7.2917774,112.7565069"
https://mamikos.com/room/kost-kota-surabaya-kost-putra-murah-kost-pro-solusi-tipe-b-wonokromo-surabaya?redirection_source=list%20kos%20result,Kost Pro Solusi Tipe B Wonokromo Surabaya,Wonokromo,650000,Putra,Termasuk listrik,9,No,Yes,Yes,Yes,Yes,3,3,"https://maps.google.com/maps?z=7&q=-7.2961547,112.7507444"
https://mamikos.com/room/kost-kota-surabaya-kost-campur-murah-kost-bing-cen-gubeng-surabaya-1?redirection_source=list%20kos%20result,Kost Bing Cen Gubeng Surabaya,Gubeng,1200000,Campur,Termasuk listrik,7.5,No,Yes,Yes,Yes,Yes,2.5,3,"https://maps.google.com/maps?z=7&q=-7.2931237557294,112.76063159108"
https://mamikos.com/room/kost-kota-surabaya-kost-putri-eksklusif-kost-semolowaru-timur-11-tipe-b-sukolilo-surabaya?redirection_source=list%20kos%20result,Kost Semolowaru Timur Gg XI Tipe B Sukolilo Surabaya,Sukolilo,1600000,Putri,Termasuk listrik,15,Yes,Yes,Yes,Yes,Yes,3,5,"https://maps.google.com/maps?z=7&q=-7.3064537054313,112.77539614588"
https://mamikos.com/room/kost-kota-surabaya-kost-putri-eksklusif-kost-ibu-tina-sukolilo-surabaya-1?redirection_source=list%20kos%20result,Kost Ibu Tina Sukolilo Surabaya,Sukolilo,800000,Putri,Tidak termasuk listrik,12,No,No,Yes,Yes,Yes,3,4,"https://maps.google.com/maps?z=7&q=-7.290499,112.763144"
https://mamikos.com/room/kost-kota-surabaya-kost-putra-eksklusif-kost-baratajaya-v-gubeng-surabaya?redirection_source=list%20kos%20result,Kost Baratajaya V Gubeng Surabaya,Gubeng,1500000,Putra,Termasuk listrik,12,No,Yes,Yes,Yes,Yes,3,4,"https://maps.google.com/maps?z=7&q=-7.299243,112.757658"
https://mamikos.com/room/kost-surabaya-kost-putra-eksklusif-kost-exclusive-sidosermo-indah-2-surabaya?redirection_source=list%20kos%20result,Kost Exclusive Sidosermo Indah 2 Wonocolo Surabaya,Wonocolo,1950000,Putra,Tidak termasuk listrik,12,Yes,Yes,Yes,Yes,Yes,3,4,"https://maps.google.com/maps?z=7&q=-7.3092311,112.7567711"
https://mamikos.com/room/kost-kota-surabaya-kost-putra-eksklusif-kost-pang-5-akbar-tipe-a-gubeng-surabaya?redirection_source=list%20kos%20result,Kost Pang 5 Akbar Tipe A Gubeng Surabaya,Gubeng,1500000,Putra,Tidak termasuk listrik,9,Yes,No,No,Yes,Yes,3,3,"https://maps.google.com/maps?z=7&q=-7.27274,112.766019"
https://mamikos.com/room/kost-kota-surabaya-kost-putra-eksklusif-kost-nuri-wonokromo-surabaya?redirection_source=list%20kos%20result,Kost Nuri Tipe A Wonokromo Surabaya,Wonokromo,1650000,Putra,Tidak termasuk listrik,12,Yes,Yes,Yes,Yes,No,3,4,"https://maps.google.com/maps?z=7&q=-7.304009,112.750696"
https://mamikos.com/room/kost-kota-surabaya-kost-putri-eksklusif-kost-semolowaru-timur-gg-xi-tipe-ac-sukolilo-surabaya?redirection_source=list%20kos%20result,Kost Semolowaru Timur Gg XI Tipe AC Sukolilo Surabaya,Sukolilo,1350000,Putri,Termasuk listrik,12,No,Yes,Yes,Yes,No,3,4,"https://maps.google.com/maps?z=7&q=-7.3064523752164,112.77543067932"
https://mamikos.com/room/kost-surabaya-kost-campur-eksklusif-kost-mono-standard-sukolilo-surabaya?redirection_source=list%20kos%20result,Kost Mono Standard Sukolilo Surabaya,Sukolilo,2510000,Campur,Tidak termasuk listrik,9,Yes,Yes,No,Yes,Yes,3,3,"https://maps.google.com/maps?z=7&q=-7.3056385,112.7666928"
https://mamikos.com/room/kost-kota-surabaya-kost-putra-eksklusif-kost-jagir-58-wonokromo-surabaya?redirection_source=list%20kos%20result,Kost Jagir 58 Wonokromo Surabaya,Wonokromo,1300000,Putra,Tidak termasuk listrik,12,Yes,Yes,Yes,Yes,Yes,3,4,"https://maps.google.com/maps?z=7&q=-7.305645,112.753452"
https://mamikos.com/room/kost-surabaya-kost-campur-eksklusif-kost-rumah-kita-tipe-b-wonocolo-surabaya-1?redirection_source=list%20kos%20result,Kost Rumah Kita Tipe B Wonocolo Surabaya,Wonocolo,1500000,Campur,Tidak termasuk listrik,12.25,Yes,Yes,Yes,Yes,No,3.5,3.5,"https://maps.google.com/maps?z=7&q=-7.3087402,112.7572893"
https://mamikos.com/room/kost-kota-surabaya-kost-putra-eksklusif-kost-bu-nita-tipe-executive-gubeng-surabaya-2?redirection_source=list%20kos%20result,Kost Bu Nita Tipe Executive Gubeng Surabaya,Gubeng,1650000,Putra,Termasuk listrik,16,Yes,Yes,Yes,Yes,Yes,4,4,"https://maps.google.com/maps?z=7&q=-7.29151,112.761273"
https://mamikos.com/room/kost-surabaya-kost-putra-eksklusif-kost-al-kautsar-jagir-wonokromo-surabaya?redirection_source=list%20kos%20result,Kost Al Kautsar Jagir Wonokromo Surabaya,Wonokromo,1550000,Putra,Tidak termasuk listrik,12,Yes,Yes,Yes,Yes,No,3,4,"https://maps.google.com/maps?z=7&q=-7.3050840392415,112.74666816681"
https://mamikos.com/room/kost-kota-surabaya-kost-putri-eksklusif-kost-semolowaru-timur-gg-xi-sukolilo-surabaya?redirection_source=list%20kos%20result,Kost Semolowaru Timur Gg XI Tipe A Sukolilo Surabaya,Sukolilo,950000,Putri,Termasuk listrik,12,No,No,Yes,Yes,Yes,3,4,"https://maps.google.com/maps?z=7&q=-7.3064537054313,112.77539614588"
https://mamikos.com/room/kost-kota-surabaya-kost-campur-eksklusif-kost-utara-gubeng-surabaya-2?redirection_source=list%20kos%20result,Kost Utara Gubeng Surabaya,Gubeng,1300000,Campur,Tidak termasuk listrik,12,No,Yes,No,Yes,No,3,4,"https://maps.google.com/maps?z=7&q=-7.2892084669096,112.75827862322"
https://mamikos.com/room/kost-kota-surabaya-kost-putra-eksklusif-kost-warata-wonokromo-surabaya?redirection_source=list%20kos%20result,Kost Warata Wonokromo Surabaya,Wonokromo,1100000,Putra,Tidak termasuk listrik,9,Yes,No,Yes,Yes,Yes,3,3,"https://maps.google.com/maps?z=7&q=-7.292615,112.749648"
https://mamikos.com/room/kost-surabaya-kost-campur-eksklusif-kost-denaya-guest-house-tipe-a-gubeng-surabaya?redirection_source=list%20kos%20result,Kost Denaya Guest House Tipe A Gubeng Surabaya,Gubeng,2000000,Campur,Tidak termasuk listrik,15,Yes,Yes,Yes,Yes,Yes,3,5,"https://maps.google.com/maps?z=7&q=-7.2898406754655,112.7528803423"
https://mamikos.com/room/kost-kota-surabaya-kost-campur-eksklusif-kost-holistay-1-superior-sukolilo-surabaya?redirection_source=list%20kos%20result,Kost Holistay 1 Superior Sukolilo Surabaya,Sukolilo,2300000,Campur,Termasuk listrik,12,Yes,Yes,Yes,Yes,Yes,3,4,"https://maps.google.com/maps?z=7&q=-7.301168730369,112.76881299913"
https://mamikos.com/room/kost-surabaya-kost-putri-murah-kost-kertajaya-raya-gubeng-surabaya?redirection_source=list%20kos%20result,Kost Kertajaya Raya Gubeng Surabaya,Gubeng,800000,Putri,Termasuk listrik,9,No,No,Yes,Yes,Yes,3,3,"https://maps.google.com/maps?z=7&q=-7.2770734,112.7549575"
https://mamikos.com/room/kost-surabaya-kost-putri-eksklusif-kost-muntini-tipe-g-mulyorejo-surabaya-2?redirection_source=list%20kos%20result,Kost Muntini Tipe G Mulyorejo Surabaya,Mulyorejo,1750000,Putri,Termasuk listrik,12,Yes,Yes,Yes,Yes,Yes,3,4,"https://maps.google.com/maps?z=7&q=-7.2821862692867,112.7635230124"
https://mamikos.com/room/kost-kota-surabaya-kost-putra-eksklusif-kost-ucik-nginden-tengah-sukolilo-surabaya?redirection_source=list%20kos%20result,Kost Ucik Nginden Tengah Sukolilo Surabaya,Sukolilo,1300000,Putra,Tidak termasuk listrik,9,Yes,Yes,Yes,Yes,Yes,3,3,"https://maps.google.com/maps?z=7&q=-7.3054610314558,112.76943124831"
https://mamikos.com/room/kost-kota-surabaya-kost-putri-eksklusif-kost-ucik-sukolilo-surabaya?redirection_source=list%20kos%20result,Kost Ucik Sukolilo Surabaya,Sukolilo,1400000,Putri,Tidak termasuk listrik,9,Yes,Yes,Yes,Yes,No,3,3,"https://maps.google.com/maps?z=7&q=-7.305719,112.7704632"
https://mamikos.com/room/kost-kota-surabaya-kost-campur-eksklusif-kost-holistay-1-standard-sukolilo-surabaya?redirection_source=list%20kos%20result,Kost Holistay 1 Standard Sukolilo Surabaya,Sukolilo,1600000,Campur,Tidak termasuk listrik,12,Yes,Yes,Yes,Yes,No,3,4,"https://maps.google.com/maps?z=7&q=-7.301168730369,112.76881299913"
https://mamikos.com/room/kost-kota-surabaya-kost-putra-murah-kost-semolowaru-tengah-sukolilo-surabaya?redirection_source=list%20kos%20result,Kost Semolowaru Tengah Sukolilo Surabaya,Sukolilo,500000,Putra,Tidak termasuk listrik,9,No,No,No,Yes,Yes,3,3,"https://maps.google.com/maps?z=7&q=-7.3032079692772,112.77619108558"
https://mamikos.com/room/kost-kota-surabaya-kost-putri-eksklusif-kost-x-one-sukolilo-surabaya?redirection_source=list%20kos%20result,Kost X One Sukolilo Surabaya,Sukolilo,850000,Putri,Tidak termasuk listrik,16,No,No,Yes,Yes,No,4,4,"https://maps.google.com/maps?z=7&q=-7.2970443,112.7647981"
https://mamikos.com/room/kost-kota-surabaya-kost-putri-eksklusif-kost-bunda-bendul-merisi-permai-surabaya-1?redirection_source=list%20kos%20result,Kost Bunda Bendul Merisi Permai Surabaya,Wonocolo,1600000,Putri,Tidak termasuk listrik,,Yes,Yes,Yes,Yes,No,,4,"https://maps.google.com/maps?z=7&q=-7.3093894800818,112.74798095226"
https://mamikos.com/room/kost-surabaya-kost-campur-eksklusif-kost-campur-jagir-wonokromo-surabaya?redirection_source=list%20kos%20result,Kost Jagir 1 Wonokromo Surabaya,Wonokromo,1300000,Campur,Tidak termasuk listrik,9,No,Yes,Yes,Yes,No,3,3,"https://maps.google.com/maps?z=7&q=-7.3035003,112.7472297"
https://mamikos.com/room/kost-kota-surabaya-kost-campur-eksklusif-kost-raya-bratang-gede-gubeng-surabaya?redirection_source=list%20kos%20result,Kost Raya Bratang Gede Gubeng Surabaya,Gubeng,1600000,Campur,Tidak termasuk listrik,20,Yes,Yes,Yes,Yes,No,4,5,"https://maps.google.com/maps?z=7&q=-7.3023463154851,112.75630351156"
https://mamikos.com/room/kost-kota-surabaya-kost-putri-eksklusif-kost-kibar-43-tipe-b-ngagel-mulyo-surabaya?redirection_source=list%20kos%20result,Kost Kibar 43 Tipe B Ngagel Mulyo Surabaya,Wonokromo,1300000,Putri,Tidak termasuk listrik,12,Yes,Yes,Yes,Yes,No,3,4,"https://maps.google.com/maps?z=7&q=-7.2960589527692,112.75139305741"
https://mamikos.com/room/kost-surabaya-kost-campur-eksklusif-kost-my-hommy-sukolilo-surabaya?redirection_source=list%20kos%20result,Kost My Hommy Sukolilo Surabaya,Sukolilo,2500000,Campur,Termasuk listrik,9,Yes,Yes,Yes,Yes,Yes,3,3,"https://maps.google.com/maps?z=7&q=-7.3060912217226,112.76923377067"
https://mamikos.com/room/kost-kota-surabaya-kost-putri-eksklusif-kost-sone-laundry-tipe-a-sukolilo-surabaya?redirection_source=list%20kos%20result,Kost Sone Laundry Tipe A Sukolilo Surabaya,Sukolilo,1400000,Putri,Tidak termasuk listrik,9,Yes,Yes,Yes,Yes,Yes,3,3,"https://maps.google.com/maps?z=7&q=-7.301508,112.76947"
https://mamikos.com/room/kost-surabaya-kost-putri-murah-kost-pumpungan-iv-tipe-premium-b-sukolilo-surabaya?redirection_source=list%20kos%20result,Kost Pumpungan IV Tipe Premium B Sukolilo Surabaya,Sukolilo,750000,Putri,Tidak termasuk listrik,9,No,No,Yes,Yes,No,3,3,"https://maps.google.com/maps?z=7&q=-7.2983313,112.7637343"
https://mamikos.com/room/kost-kota-surabaya-kost-putri-murah-kost-manyar-tipe-b-sukolilo-surabaya?redirection_source=list%20kos%20result,Kost Manyar Tipe B Sukolilo Surabaya,Sukolilo,700000,Putri,Termasuk listrik,9,No,No,Yes,Yes,No,3,3,"https://maps.google.com/maps?z=7&q=-7.2912770260427,112.7660214901"
https://mamikos.com/room/kost-surabaya-kost-campur-eksklusif-kost-raya-ngagel-rejo-kidul-wonokromo-surabaya?redirection_source=list%20kos%20result,Kost Raya Ngagel Rejo Kidul Wonokromo Surabaya,Wonokromo,1600000,Campur,Tidak termasuk listrik,20,Yes,Yes,Yes,Yes,Yes,4,5,"https://maps.google.com/maps?z=7&q=-7.2975800862858,112.74887513369"
https://mamikos.com/room/kost-surabaya-kost-putri-murah-kost-pumpungan-iv-tipe-premium-a-sukolilo-surabaya?redirection_source=list%20kos%20result,Kost Pumpungan IV Tipe Premium A Sukolilo Surabaya,Sukolilo,950000,Putri,Tidak termasuk listrik,9,No,Yes,Yes,Yes,No,3,3,"https://maps.google.com/maps?z=7&q=-7.2983313,112.7637343"
https://mamikos.com/room/kost-surabaya-kost-putri-eksklusif-kost-8-tipe-c-sukolilo-surabaya?redirection_source=list%20kos%20result,Kost 8 Tipe C Sukolilo Surabaya,Sukolilo,1250000,Putri,Tidak termasuk listrik,12,No,Yes,Yes,Yes,No,3,4,"https://maps.google.com/maps?z=7&q=-7.29916,112.768414"
https://mamikos.com/room/kost-surabaya-kost-putri-eksklusif-kost-muntini-tipe-b-mulyorejo-surabaya-2?redirection_source=list%20kos%20result,Kost Muntini Tipe B Mulyorejo Surabaya,Mulyorejo,1800000,Putri,Termasuk listrik,12,Yes,Yes,Yes,Yes,Yes,3,4,"https://maps.google.com/maps?z=7&q=-7.2821849389997,112.76348143816"
https://mamikos.com/room/kost-surabaya-kost-putri-eksklusif-kost-diasyfi-tipe-a205-gubeng-surabaya?redirection_source=list%20kos%20result,Kost Diasyfi Tipe A205 Gubeng Surabaya,Gubeng,1700000,Putri,Tidak termasuk listrik,12,Yes,Yes,Yes,Yes,Yes,3,4,"https://maps.google.com/maps?z=7&q=-7.2810931045918,112.75479443371"
https://mamikos.com/room/kost-surabaya-kost-putri-eksklusif-kost-diasyfi-a204-gubeng-surabaya?redirection_source=list%20kos%20result,Kost Diasyfi A204 Gubeng Surabaya,Gubeng,1800000,Putri,Tidak termasuk listrik,15,Yes,Yes,Yes,Yes,Yes,3,5,"https://maps.google.com/maps?z=7&q=-7.2810931045918,112.75479443371"
https://mamikos.com/room/kost-surabaya-kost-putri-eksklusif-kost-nw933-tipe-a-gubeng-surabaya?redirection_source=list%20kos%20result,Kost Nw933 Tipe A Gubeng Surabaya,Gubeng,2000000,Putri,Termasuk listrik,12,Yes,Yes,Yes,Yes,Yes,3,4,"https://maps.google.com/maps?z=7&q=-7.2926285681996,112.76149392128"
https://mamikos.com/room/kost-surabaya-kost-campur-eksklusif-kost-jaya-coliving-tipe-a2-wonokromo-surabaya?redirection_source=list%20kos%20result,Kost Jaya Coliving Tipe A2 Wonokromo Surabaya,Wonokromo,2500000,Campur,Tidak termasuk listrik,12,Yes,Yes,Yes,Yes,No,3,4,"https://maps.google.com/maps?z=7&q=-7.2908994,112.7379818"
https://mamikos.com/room/kost-surabaya-kost-campur-eksklusif-kost-mono-320-tipe-a-sukolilo-surabaya-?redirection_source=list%20kos%20result,Kost Mono Teras Sukolilo Surabaya,Sukolilo,2660000,Campur,Tidak termasuk listrik,9,Yes,Yes,No,Yes,Yes,3,3,"https://maps.google.com/maps?z=7&q=-7.3056385,112.7666928"
https://mamikos.com/room/kost-surabaya-kost-campur-eksklusif-kost-mono-double-sukolilo-surabaya?redirection_source=list%20kos%20result,Kost Mono Double Sukolilo Surabaya,Sukolilo,3010000,Campur,Tidak termasuk listrik,9,Yes,Yes,Yes,Yes,Yes,3,3,"https://maps.google.com/maps?z=7&q=-7.3056385,112.7666928"
https://mamikos.com/room/kost-surabaya-kost-putri-murah-kost-raditya-tipe-standar-sukolilo-surabaya?redirection_source=list%20kos%20result,Kost Pumpungan IV Tipe Standar Sukolilo Surabaya,Sukolilo,650000,Putri,Tidak termasuk listrik,9,No,No,Yes,Yes,No,3,3,"https://maps.google.com/maps?z=7&q=-7.2983313,112.7637343"
https://mamikos.com/room/kost-kota-surabaya-kost-putri-eksklusif-kost-8-tipe-b-sukolilo-surabaya-2?redirection_source=list%20kos%20result,Kost 8 Tipe B Sukolilo Surabaya,Sukolilo,1000000,Putri,Tidak termasuk listrik,9,No,No,Yes,Yes,No,3,3,"https://maps.google.com/maps?z=7&q=-7.299166,112.768417"
https://mamikos.com/room/kost-kota-surabaya-kost-putri-eksklusif-kost-manyar-tipe-premium-a-sukolilo-surabaya?redirection_source=list%20kos%20result,Kost Manyar Tipe Premium A Sukolilo Surabaya,Sukolilo,1300000,Putri,Termasuk listrik,12,No,No,Yes,Yes,No,3,4,"https://maps.google.com/maps?z=7&q=-7.2912770260427,112.7660214901"
https://mamikos.com/room/kost-kota-surabaya-kost-putri-eksklusif-kost-citra-tipe-f-gubeng-surabaya-2?redirection_source=list%20kos%20result,Kost Citra Tipe F Gubeng Surabaya,Gubeng,1275000,Putri,Tidak termasuk listrik,9,No,Yes,Yes,Yes,Yes,3,3,"https://maps.google.com/maps?z=7&q=-7.275979,112.762256"
https://mamikos.com/room/kost-kota-surabaya-kost-putri-eksklusif-kost-dekat-its-surabaya-sukolilo-surabaya-2?redirection_source=list%20kos%20result,Kost Dekat ITS Surabaya Sukolilo Surabaya,Sukolilo,1300000,Putri,Tidak termasuk listrik,9,No,Yes,Yes,Yes,No,3,3,"https://maps.google.com/maps?z=7&q=-7.305342,112.775944"
https://mamikos.com/room/kost-kost-campur-eksklusif-kost-intan-sukolilo-surabaya?redirection_source=list%20kos%20result,Kost Intan Sukolilo Surabaya,Sukolilo,900000,Campur,Tidak termasuk listrik,9,Yes,Yes,Yes,Yes,No,3,3,"https://maps.google.com/maps?z=7&q=-7.3081360915652,112.77402721345"
https://mamikos.com/room/kost-kota-surabaya-kost-putri-eksklusif-kost-soraya-hasan-syihab-tipe-b-genteng-surabaya-2?redirection_source=list%20kos%20result,Kost Soraya Hasan Syihab Tipe B Genteng Surabaya,Genteng,1275000,Putri,Tidak termasuk listrik,9,Yes,Yes,Yes,Yes,Yes,3,3,"https://maps.google.com/maps?z=7&q=-7.2726739510596,112.7402253449"
